customer_id,number_of_orders,Days in firstorder,Days in second_order,Days in third_order,Days in lastorder,days_since_last_order,average_ind_order_frequency,stages,stages_week_overtime,City,internalData__segmentation,final_group_median,group_avg_no_zeros,stages_by_groups,internalData__gender,average_order_frequency,female,days_since_firstorder,churn_group,berlin,churn_ind
55c0f725d3cde8594f9a18e0,14,8/4/2015,8/26/2015,9/5/2015,2/22/2016,7,16,Stage 2,Stage 2,Berlin,DC,47,16,Stage 2,male,61.43564356,0,209,0,1,0
55b9f343d3cde8c42262def8,14,7/30/2015,8/5/2015,8/12/2015,2/22/2016,7,16,Stage 2,Stage 2,Berlin,LA,30,16,Stage 2,female,46.8019802,1,214,0,1,0
54e43772d2cde8e05329cecd,14,2/18/2015,3/10/2015,4/7/2015,2/8/2016,21,27,Stage 2,Stage 2,Berlin,LA,30,27,Stage 2,male,47.97277228,0,376,0,1,0
54eb8543d4cde85d02985de6,14,2/23/2015,3/26/2015,4/27/2015,2/26/2016,3,28,Stage 2,Stage 2,Berlin,LA,30,28,Stage 2,male,47.97277228,0,371,0,1,0
55034ec8d2cde8a5061b6150,14,3/13/2015,4/8/2015,4/28/2015,2/25/2016,4,27,Stage 2,Stage 2,Berlin,DC,47,27,Stage 2,male,61.43564356,0,353,0,1,0
557ca726d4cde87912c5bbf6,14,6/13/2015,6/29/2015,7/18/2015,2/28/2016,1,20,Stage 2,Stage 2,Berlin,NA,32,20,Stage 2,NA,46.05533597,NA,261,0,1,0
54d7918bd3cde86840d31029,14,2/8/2015,2/11/2015,2/22/2015,1/12/2016,48,26,Stage 3,Stage 3,Berlin,DCHHLAWF,21,26,Stage 3,female,47.5,1,386,0,1,1
54ef43b1d4cde8254652085f,14,2/26/2015,4/15/2015,5/5/2015,2/24/2016,5,28,Stage 2,Stage 2,Berlin,DCLA,32,28,Stage 2,male,52.83279221,0,368,0,1,0
55a418fcd2cde8806fb3f194,14,7/13/2015,7/28/2015,8/10/2015,2/28/2016,1,18,Stage 2,Stage 2,Berlin,LA,30,18,Stage 2,female,46.8019802,1,231,0,1,0
54caa910d3cde892787d40a9,14,1/30/2015,3/7/2015,4/10/2015,2/2/2016,27,28,Stage 2,Stage 2,Berlin,DCLAWF,23,28,Stage 3,male,45.06349206,0,395,0,1,0
55a26322d3cde8474e6e74d2,14,7/12/2015,7/21/2015,7/29/2015,2/26/2016,3,18,Stage 2,Stage 2,Berlin,DCLA,32,18,Stage 2,female,56.12340426,1,232,0,1,0
55acba94d2cde81e5e9deb10,14,7/20/2015,7/20/2015,8/11/2015,2/26/2016,3,17,Stage 2,Stage 2,Berlin,DC,47,17,Stage 2,male,61.43564356,0,224,0,1,0
550a8d3bd3cde86301e63123,14,3/19/2015,4/6/2015,4/24/2015,2/2/2016,27,25,Stage 3,Stage 2,Berlin,DCLA,32,25,Stage 2,male,52.83279221,0,347,0,1,0
552e106dd4cde82240b9650e,13,4/15/2015,5/11/2015,6/8/2015,2/26/2016,3,26,Stage 2,Stage 2,Berlin,LA,30,26,Stage 2,male,47.97277228,0,320,0,1,0
55a7ee08d3cde8cc710bffe6,13,7/16/2015,8/13/2015,9/7/2015,2/10/2016,19,17,Stage 3,Stage 2,Berlin,DCLA,32,17,Stage 2,male,52.83279221,0,228,0,1,0
54f0cba7d3cde8a24c30f2af,13,3/1/2015,4/14/2015,5/13/2015,2/29/2016,0,30,Stage 2,Stage 2,Berlin,LA,30,30,Stage 2,male,47.97277228,0,365,0,1,0
54e1bcd8d3cde8e746541535,13,2/16/2015,3/2/2015,3/23/2015,2/17/2016,12,31,Stage 2,Stage 2,Berlin,DC,47,31,Stage 2,male,61.43564356,0,378,0,1,0
54d288fed3cde8a26d03336d,13,2/4/2015,2/18/2015,3/1/2015,12/4/2015,87,25,Stage 3,Stage 3,Berlin,DCLA,32,25,Stage 3,male,52.83279221,0,390,0,1,1
55524adad2cde8dc69238272,13,5/12/2015,6/5/2015,6/26/2015,2/25/2016,4,24,Stage 2,Stage 2,Berlin,DCLA,32,24,Stage 2,male,52.83279221,0,293,0,1,0
55ae264cd3cde8ad76f53f88,13,7/21/2015,8/1/2015,8/29/2015,2/29/2016,0,19,Stage 2,Stage 2,Berlin,LA,30,19,Stage 2,male,47.97277228,0,223,0,1,0
550afa68d4cde8f957f2cc37,13,3/19/2015,4/8/2015,4/24/2015,2/25/2016,4,29,Stage 2,Stage 2,Berlin,DCLA,32,29,Stage 2,female,56.12340426,1,347,0,1,0
54e07bdbd3cde89a7a54150f,13,2/15/2015,3/6/2015,5/8/2015,1/31/2016,29,29,Stage 3,Stage 2,Berlin,DCLA,32,29,Stage 2,male,52.83279221,0,379,0,1,0
54f022cfd3cde8655930f20e,13,2/27/2015,4/15/2015,5/12/2015,1/27/2016,33,28,Stage 3,Stage 2,Berlin,DCLA,32,28,Stage 3,male,52.83279221,0,367,0,1,0
54fb5ca0d4cde83a305eb02f,13,3/7/2015,3/27/2015,4/1/2015,2/25/2016,4,30,Stage 2,Stage 2,Berlin,LA,30,30,Stage 2,male,47.97277228,0,359,0,1,0
554f7483d3cde8a95d92663a,13,5/10/2015,6/15/2015,7/9/2015,2/26/2016,3,24,Stage 2,Stage 2,Berlin,LA,30,24,Stage 2,male,47.97277228,0,295,0,1,0
552e3c48d4cde8d712b964c0,13,4/15/2015,6/15/2015,7/13/2015,2/15/2016,14,26,Stage 2,Stage 2,Berlin,LA,30,26,Stage 2,female,46.8019802,1,320,0,1,0
55510946d2cde8fb7f23822d,13,5/11/2015,6/8/2015,6/23/2015,1/18/2016,42,21,Stage 3,Stage 3,Berlin,DCLA,32,21,Stage 3,male,52.83279221,0,294,0,1,0
5500ad52d2cde8992596a479,13,3/11/2015,4/13/2015,4/29/2015,2/3/2016,26,27,Stage 2,Stage 2,Berlin,LA,30,27,Stage 2,male,47.97277228,0,355,0,1,0
553b4e60d3cde8c1253b8bd5,13,4/25/2015,5/10/2015,5/21/2015,2/26/2016,3,26,Stage 2,Stage 2,Berlin,LA,30,26,Stage 2,male,47.97277228,0,310,0,1,0
55b6559dd4cde8656fb57692,13,7/27/2015,8/27/2015,9/14/2015,2/17/2016,12,17,Stage 2,Stage 2,Berlin,DCLA,32,17,Stage 2,male,52.83279221,0,217,0,1,0
54f17f01d2cde83c44494522,13,2/28/2015,3/16/2015,5/9/2015,1/1/2016,59,26,Stage 3,Stage 3,Berlin,DCLA,32,26,Stage 3,female,56.12340426,1,366,0,1,0
54fae0f3d2cde86101c617b7,13,3/9/2015,3/23/2015,4/8/2015,12/10/2015,81,23,Stage 3,Stage 3,Berlin,LA,30,23,Stage 3,male,47.97277228,0,357,0,1,1
55b12425d4cde8a63274c1b1,13,7/23/2015,8/4/2015,8/4/2015,2/25/2016,4,18,Stage 2,Stage 2,Berlin,DC,47,18,Stage 2,female,59.16363636,1,221,0,1,0
553941e6d2cde8f865fe06c7,13,4/23/2015,5/8/2015,5/27/2015,1/5/2016,55,21,Stage 3,Stage 3,Berlin,DCLA,32,21,Stage 3,male,52.83279221,0,312,0,1,0
5501f43ad3cde8eb700c99e9,13,3/12/2015,4/6/2015,4/24/2015,2/17/2016,12,29,Stage 2,Stage 2,Berlin,LA,30,29,Stage 2,male,47.97277228,0,354,0,1,0
5592d4cad3cde88c2c72b363,13,6/30/2015,7/11/2015,8/12/2015,2/20/2016,9,20,Stage 2,Stage 2,Berlin,DCLA,32,20,Stage 2,male,52.83279221,0,244,0,1,0
54eb3e18d2cde8e70c017258,13,2/23/2015,3/20/2015,4/14/2015,12/13/2015,78,24,Stage 3,Stage 3,Berlin,LA,30,24,Stage 3,male,47.97277228,0,371,0,1,1
54f809a3d3cde8ad73ca9341,13,3/5/2015,3/16/2015,6/30/2015,11/22/2015,99,22,Stage 3,Stage 3,Berlin,DCLA,32,22,Stage 3,female,56.12340426,1,361,0,1,1
555c64d0d2cde8a30e509b95,12,5/20/2015,6/15/2015,7/13/2015,2/23/2016,6,25,Stage 2,Stage 2,Berlin,LA,30,25,Stage 2,male,47.97277228,0,285,0,1,0
551eae73d2cde8fe3fb4fb16,12,4/3/2015,4/21/2015,6/1/2015,1/21/2016,39,27,Stage 3,Stage 3,Berlin,LA,30,27,Stage 3,male,47.97277228,0,332,0,1,0
556df1a4d3cde88c21434e2e,12,6/2/2015,6/20/2015,7/3/2015,1/25/2016,35,22,Stage 3,Stage 3,Berlin,DC,47,22,Stage 2,male,61.43564356,0,272,0,1,0
54d7b9fdd2cde81f09a904be,12,2/8/2015,3/1/2015,3/25/2015,8/24/2015,189,18,Stage 3,Stage 3,Berlin,DCLA,32,18,Stage 3,male,52.83279221,0,386,1,1,1
54e1e966d3cde8616972c058,12,2/16/2015,3/24/2015,4/13/2015,1/21/2016,39,31,Stage 3,Stage 3,Berlin,LA,30,31,Stage 3,male,47.97277228,0,378,0,1,0
556f3df4d2cde8437f65b407,12,6/3/2015,6/21/2015,7/9/2015,2/29/2016,0,25,Stage 2,Stage 2,Berlin,DC,47,25,Stage 2,female,59.16363636,1,271,0,1,0
5572ec7fd4cde8186141ac32,12,6/6/2015,6/23/2015,7/14/2015,2/9/2016,20,23,Stage 2,Stage 2,Berlin,DC,47,23,Stage 2,male,61.43564356,0,268,0,1,0
55b723a8d2cde8305539a9a6,12,7/30/2015,8/5/2015,9/11/2015,2/8/2016,21,18,Stage 3,Stage 2,Berlin,DC,47,18,Stage 2,female,59.16363636,1,214,0,1,0
55ce3e30d3cde8dc2fc4806a,12,8/14/2015,9/10/2015,9/25/2015,2/26/2016,3,18,Stage 2,Stage 2,Berlin,DCLA,32,18,Stage 2,male,52.83279221,0,199,0,1,0
553d228dd2cde88d2f108f2c,12,4/26/2015,5/15/2015,6/24/2015,2/26/2016,3,28,Stage 2,Stage 2,Berlin,LA,30,28,Stage 2,male,47.97277228,0,309,0,1,0
555325e1d4cde82049227478,12,5/13/2015,5/18/2015,6/6/2015,1/3/2016,57,21,Stage 3,Stage 3,Berlin,DCLA,32,21,Stage 3,male,52.83279221,0,292,0,1,0
55e99927d2cde8d9339a24a2,12,9/4/2015,9/14/2015,10/2/2015,2/29/2016,0,16,Stage 2,Stage 2,Berlin,DC,47,16,Stage 2,male,61.43564356,0,178,0,1,0
55b56a53d3cde89f6145eb0b,12,7/27/2015,8/5/2015,8/13/2015,2/16/2016,13,19,Stage 2,Stage 2,Berlin,DCLAWF,23,19,Stage 2,female,27.36842105,1,217,0,1,0
54e1b4fad2cde8311f3654e9,12,2/16/2015,3/19/2015,4/11/2015,2/16/2016,13,33,Stage 2,Stage 2,Berlin,LAWF,21,33,Stage 2,male,41.33333333,0,378,0,1,0
55a2a056d4cde868044b4e62,12,7/12/2015,7/31/2015,8/12/2015,2/10/2016,19,19,Stage 3,Stage 2,Berlin,LA,30,19,Stage 2,male,47.97277228,0,232,0,1,0
54f41008d2cde85f644944fc,12,3/2/2015,3/27/2015,4/13/2015,2/9/2016,20,31,Stage 2,Stage 2,Berlin,LA,30,31,Stage 2,male,47.97277228,0,364,0,1,0
5537438fd4cde80073876158,12,4/22/2015,5/8/2015,6/24/2015,2/27/2016,2,28,Stage 2,Stage 2,Berlin,DCLA,32,28,Stage 2,female,56.12340426,1,313,0,1,0
55bd3333d4cde8fe441fbd2b,12,8/1/2015,8/13/2015,8/23/2015,1/23/2016,37,16,Stage 3,Stage 3,Berlin,DCLA,32,16,Stage 3,male,52.83279221,0,212,0,1,0
5564e171d3cde8e326face16,12,5/26/2015,7/30/2015,8/17/2015,2/12/2016,17,24,Stage 2,Stage 2,Berlin,DCLA,32,24,Stage 2,male,52.83279221,0,279,0,1,0
552bf45bd4cde8cb30b9657f,12,4/13/2015,5/7/2015,6/16/2015,2/10/2016,19,28,Stage 2,Stage 2,Berlin,LA,30,28,Stage 2,male,47.97277228,0,322,0,1,0
557008e8d4cde86f441af817,12,6/4/2015,6/30/2015,7/9/2015,1/14/2016,46,20,Stage 3,Stage 3,Berlin,DCLA,32,20,Stage 3,male,52.83279221,0,270,0,1,0
55ec5488d4cde83577172b26,12,9/6/2015,9/24/2015,10/4/2015,2/21/2016,8,15,Stage 2,Stage 2,Berlin,LA,30,15,Stage 2,male,47.97277228,0,176,0,1,0
5602ab78d3cde8f43bd0c2c6,12,9/23/2015,9/26/2015,10/1/2015,12/10/2015,81,7,Stage 3,Stage 3,Berlin,DCLA,32,7,Stage 3,male,52.83279221,0,159,0,1,1
54e9d9d5d4cde8c216985f38,12,2/22/2015,3/7/2015,6/2/2015,2/26/2016,3,34,Stage 2,Stage 2,Berlin,DCLA,32,34,Stage 2,female,56.12340426,1,372,0,1,0
55f9a0add2cde8f406de7c10,12,9/16/2015,9/30/2015,10/8/2015,1/21/2016,39,12,Stage 3,Stage 3,Berlin,NA,32,12,Stage 3,NA,46.05533597,NA,166,0,1,0
54f3a1f5d4cde8991e52078d,12,3/1/2015,3/17/2015,4/20/2015,1/26/2016,34,30,Stage 3,Stage 2,Berlin,LA,30,30,Stage 3,female,46.8019802,1,365,0,1,0
556b216cd4cde8c95d8f4a7f,12,5/31/2015,6/16/2015,6/23/2015,1/28/2016,32,22,Stage 3,Stage 3,Berlin,DCHHLAWF,21,22,Stage 3,female,47.5,1,274,0,1,0
552d2324d4cde8c830b964ee,12,4/14/2015,4/27/2015,5/6/2015,11/4/2015,117,19,Stage 3,Stage 3,Berlin,LA,30,19,Stage 3,male,47.97277228,0,321,1,1,1
56032129d2cde8945e142f31,12,9/23/2015,10/4/2015,10/15/2015,2/10/2016,19,13,Stage 3,Stage 3,Berlin,LAWF,21,13,Stage 2,female,28.5625,1,159,0,1,0
54ecb536d2cde8d727816903,12,2/24/2015,3/11/2015,4/22/2015,1/27/2016,33,31,Stage 3,Stage 2,Berlin,DCLA,32,31,Stage 3,male,52.83279221,0,370,0,1,0
54eb50f1d3cde86760c08fa9,12,2/26/2015,2/28/2015,3/15/2015,1/18/2016,42,30,Stage 3,Stage 3,Berlin,DCLA,32,30,Stage 3,male,52.83279221,0,368,0,1,0
55597e59d4cde82607dea293,12,5/18/2015,6/18/2015,8/16/2015,2/13/2016,16,25,Stage 2,Stage 2,Berlin,DCLA,32,25,Stage 2,female,56.12340426,1,287,0,1,0
54e87213d4cde8b166985f51,12,2/21/2015,4/19/2015,5/18/2015,2/28/2016,1,34,Stage 2,Stage 2,Berlin,LA,30,34,Stage 2,male,47.97277228,0,373,0,1,0
54e0e9fed3cde8925054154d,12,2/15/2015,5/4/2015,6/19/2015,2/28/2016,1,34,Stage 2,Stage 2,Berlin,LA,30,34,Stage 2,female,46.8019802,1,379,0,1,0
54e1c64dd4cde8783cf5f26e,12,2/16/2015,3/30/2015,4/25/2015,1/19/2016,41,31,Stage 3,Stage 3,Berlin,LA,30,31,Stage 3,male,47.97277228,0,378,0,1,0
54f48386d4cde85a39c71c09,12,3/2/2015,4/1/2015,5/7/2015,2/22/2016,7,32,Stage 2,Stage 2,Berlin,LA,30,32,Stage 2,male,47.97277228,0,364,0,1,0
54f1e019d4cde87403520799,12,3/5/2015,3/23/2015,4/19/2015,1/22/2016,38,29,Stage 3,Stage 3,Berlin,DC,47,29,Stage 2,female,59.16363636,1,361,0,1,0
55db8702d2cde8ca64d2b7a3,12,8/24/2015,9/2/2015,9/18/2015,2/16/2016,13,16,Stage 2,Stage 2,Berlin,NA,32,16,Stage 2,NA,46.05533597,NA,189,0,1,0
54db943fd3cde84c52f7d176,11,2/11/2015,6/10/2015,6/29/2015,2/23/2016,6,38,Stage 2,Stage 2,Berlin,LA,30,38,Stage 2,male,47.97277228,0,383,0,1,0
5522b0b4d4cde83754d2d1a3,11,4/6/2015,4/22/2015,5/12/2015,1/25/2016,35,29,Stage 3,Stage 2,Berlin,DC,47,29,Stage 2,female,59.16363636,1,329,0,1,0
554bb1b6d3cde870419265f5,11,5/7/2015,5/25/2015,6/18/2015,12/2/2015,89,21,Stage 3,Stage 3,Berlin,DCLA,32,21,Stage 3,male,52.83279221,0,298,0,1,1
557ec2ebd2cde8c772bfc1a1,11,6/15/2015,6/27/2015,7/9/2015,2/28/2016,1,26,Stage 2,Stage 2,Berlin,DC,47,26,Stage 2,female,59.16363636,1,259,0,1,0
559920d2d3cde8030c90ee5d,11,7/5/2015,7/23/2015,8/11/2015,2/26/2016,3,24,Stage 2,Stage 2,Berlin,NA,32,24,Stage 2,NA,46.05533597,NA,239,0,1,0
556887bdd4cde8ee498f4a36,11,5/29/2015,6/15/2015,7/17/2015,2/16/2016,13,26,Stage 2,Stage 2,Berlin,NA,32,26,Stage 2,NA,46.05533597,NA,276,0,1,0
5620da8ed2cde82a3412908d,11,10/16/2015,10/27/2015,11/4/2015,2/15/2016,14,12,Stage 3,Stage 2,Berlin,WF,21,12,Stage 2,female,37.97727273,1,136,0,1,0
5562dd24d3cde8bc60ca8995,11,5/25/2015,6/14/2015,7/5/2015,2/4/2016,25,26,Stage 3,Stage 2,Berlin,LA,30,26,Stage 2,male,47.97277228,0,280,0,1,0
54d7a0fbd3cde8b73fd30fdc,11,2/8/2015,3/1/2015,3/28/2015,1/15/2016,45,34,Stage 3,Stage 3,Berlin,LA,30,34,Stage 3,male,47.97277228,0,386,0,1,0
552ce66ad2cde89758d76aa9,11,4/14/2015,6/16/2015,7/3/2015,2/25/2016,4,32,Stage 2,Stage 2,Berlin,DCLA,32,32,Stage 2,female,56.12340426,1,321,0,1,0
5595b7c4d3cde85b2c6db2c9,11,7/2/2015,9/26/2015,10/19/2015,1/28/2016,32,21,Stage 3,Stage 3,Berlin,DC,47,21,Stage 2,female,59.16363636,1,242,0,1,0
56026facd4cde873466e0c19,11,9/23/2015,10/21/2015,11/6/2015,2/22/2016,7,15,Stage 2,Stage 2,Berlin,DCHHLA,23,15,Stage 2,female,35.625,1,159,0,1,0
55dd4506d4cde8c5467f9589,11,8/26/2015,9/10/2015,9/26/2015,2/24/2016,5,18,Stage 2,Stage 2,Berlin,NA,32,18,Stage 2,NA,46.05533597,NA,187,0,1,0
55084e5dd4cde8c06c4fda6c,11,3/17/2015,4/7/2015,4/23/2015,10/26/2015,126,22,Stage 3,Stage 3,Berlin,DCLA,32,22,Stage 3,male,52.83279221,0,349,1,1,1
55a42ec5d3cde826097533aa,11,7/13/2015,8/20/2015,9/7/2015,1/10/2016,50,18,Stage 3,Stage 3,Berlin,DCLA,32,18,Stage 3,male,52.83279221,0,231,0,1,0
55775f28d2cde81524bfc20a,11,6/9/2015,7/15/2015,8/5/2015,2/16/2016,13,25,Stage 2,Stage 2,Berlin,DC,47,25,Stage 2,male,61.43564356,0,265,0,1,0
54e661d8d4cde83111985e80,11,2/19/2015,3/12/2015,4/3/2015,2/21/2016,8,37,Stage 2,Stage 2,Berlin,LA,30,37,Stage 2,male,47.97277228,0,375,0,1,0
55a4dd36d2cde8cf17b3f197,11,7/14/2015,7/27/2015,8/17/2015,2/25/2016,4,23,Stage 2,Stage 2,Berlin,LA,30,23,Stage 2,male,47.97277228,0,230,0,1,0
54e60da3d4cde80f31985d95,11,2/19/2015,3/21/2015,4/7/2015,1/25/2016,35,34,Stage 3,Stage 2,Berlin,DCHHLA,23,34,Stage 3,male,53.3,0,375,0,1,0
55658950d3cde8c96eface2b,11,5/27/2015,6/30/2015,7/3/2015,2/16/2016,13,27,Stage 2,Stage 2,Berlin,NA,32,27,Stage 2,NA,46.05533597,NA,278,0,1,0
54e76076d2cde8556e017136,11,2/20/2015,2/27/2015,3/12/2015,11/25/2015,96,28,Stage 3,Stage 3,Berlin,DC,47,28,Stage 3,male,61.43564356,0,374,0,1,1
55f80632d3cde84c6154af5d,11,9/15/2015,9/26/2015,10/19/2015,2/28/2016,1,17,Stage 2,Stage 2,Berlin,DC,47,17,Stage 2,male,61.43564356,0,167,0,1,0
552f61dfd3cde8035d978abd,11,4/16/2015,5/11/2015,5/19/2015,1/10/2016,50,27,Stage 3,Stage 3,Berlin,LA,30,27,Stage 3,female,46.8019802,1,319,0,1,0
55d1d7fad2cde8577d8d9ca9,11,8/17/2015,8/21/2015,8/27/2015,2/29/2016,0,20,Stage 2,Stage 2,Berlin,LA,30,20,Stage 2,male,47.97277228,0,196,0,1,0
54ea3e58d2cde8f21701720b,11,2/22/2015,3/27/2015,4/20/2015,12/10/2015,81,29,Stage 3,Stage 3,Berlin,DCLA,32,29,Stage 3,male,52.83279221,0,372,0,1,1
55687977d3cde89508434da6,11,5/29/2015,6/26/2015,7/23/2015,2/19/2016,10,27,Stage 2,Stage 2,Berlin,NA,32,27,Stage 2,NA,46.05533597,NA,276,0,1,0
54f1a5e4d4cde8d419520884,11,2/28/2015,3/10/2015,3/21/2015,7/7/2015,237,13,Stage 3,Stage 3,Berlin,DCLA,32,13,Stage 3,male,52.83279221,0,366,1,1,1
55cb8687d2cde896795b7179,11,8/12/2015,8/18/2015,8/18/2015,11/10/2015,111,9,Stage 3,Stage 3,Berlin,WF,21,9,Stage 3,male,41.83333333,0,201,1,1,1
55573a97d3cde84c3198533f,11,5/16/2015,6/25/2015,8/26/2015,2/14/2016,15,27,Stage 2,Stage 2,Berlin,NA,32,27,Stage 2,NA,46.05533597,NA,289,0,1,0
54f9de0fd3cde88e3695c1d6,11,3/6/2015,3/26/2015,4/11/2015,2/13/2016,16,34,Stage 2,Stage 2,Berlin,LA,30,34,Stage 2,male,47.97277228,0,360,0,1,0
55ca05efd2cde885390a2aff,11,8/11/2015,8/14/2015,9/22/2015,2/14/2016,15,19,Stage 2,Stage 2,Berlin,DCHHLAWF,21,19,Stage 2,female,47.5,1,202,0,1,0
5540e591d4cde83921d992dc,11,4/29/2015,5/15/2015,6/4/2015,2/28/2016,1,31,Stage 2,Stage 2,Berlin,DCLA,32,31,Stage 2,female,56.12340426,1,306,0,1,0
5581b831d3cde875608697a6,11,6/17/2015,7/2/2015,7/16/2015,1/19/2016,41,22,Stage 3,Stage 3,Berlin,LA,30,22,Stage 3,male,47.97277228,0,257,0,1,0
5618ee05d3cde8723d1628ae,11,10/10/2015,10/19/2015,10/27/2015,2/17/2016,12,13,Stage 2,Stage 2,Berlin,LA,30,13,Stage 2,female,46.8019802,1,142,0,1,0
5593cd7ad4cde8714f765dcf,11,7/1/2015,9/21/2015,10/22/2015,2/25/2016,4,24,Stage 2,Stage 2,Berlin,DCLA,32,24,Stage 2,male,52.83279221,0,243,0,1,0
5590dfadd3cde8da18ff38e6,11,6/29/2015,7/2/2015,7/15/2015,2/7/2016,22,22,Stage 3,Stage 2,Berlin,DCWF,26,22,Stage 2,female,44.125,1,245,0,1,0
54e875bcd2cde8a64e01718a,11,2/21/2015,3/22/2015,4/19/2015,1/31/2016,29,34,Stage 2,Stage 2,Berlin,DCLA,32,34,Stage 2,male,52.83279221,0,373,0,1,0
5502a799d4cde87e22a170ba,11,3/13/2015,4/3/2015,4/24/2015,2/9/2016,20,33,Stage 2,Stage 2,Berlin,LA,30,33,Stage 2,male,47.97277228,0,353,0,1,0
5534b746d2cde82a0b752cd1,11,4/20/2015,5/26/2015,6/8/2015,2/24/2016,5,31,Stage 2,Stage 2,Berlin,DC,47,31,Stage 2,female,59.16363636,1,315,0,1,0
554730abd4cde84f430617a6,10,5/4/2015,6/18/2015,7/6/2015,2/22/2016,7,33,Stage 2,Stage 2,Berlin,DCLA,32,33,Stage 2,male,52.83279221,0,301,0,1,0
55bb4d17d3cde8962e04a583,10,7/31/2015,8/7/2015,9/28/2015,2/3/2016,26,21,Stage 3,Stage 2,Berlin,LA,30,21,Stage 2,male,47.97277228,0,213,0,1,0
55aea457d4cde8285d9af756,10,7/21/2015,8/9/2015,8/24/2015,2/4/2016,25,22,Stage 3,Stage 2,Berlin,WF,21,22,Stage 3,male,41.83333333,0,223,0,1,0
5524ec0cd2cde88748b4fc3a,10,4/8/2015,5/12/2015,6/8/2015,2/18/2016,11,35,Stage 2,Stage 2,Berlin,LA,30,35,Stage 2,female,46.8019802,1,327,0,1,0
559d80e4d3cde8c5339c8c34,10,7/8/2015,8/12/2015,8/23/2015,2/7/2016,22,24,Stage 2,Stage 2,Berlin,LA,30,24,Stage 2,male,47.97277228,0,236,0,1,0
55953a87d2cde8fd357ab13e,10,7/2/2015,7/22/2015,8/5/2015,2/4/2016,25,24,Stage 3,Stage 2,Berlin,LAWF,21,24,Stage 3,male,41.33333333,0,242,0,1,0
561a92b9d2cde8223e9dc099,10,10/11/2015,10/30/2015,11/11/2015,2/26/2016,3,15,Stage 2,Stage 2,Berlin,NA,32,15,Stage 2,NA,46.05533597,NA,141,0,1,0
5597ca53d4cde85d58e8ddb8,10,7/4/2015,8/9/2015,8/31/2015,2/23/2016,6,26,Stage 2,Stage 2,Berlin,NA,32,26,Stage 2,NA,46.05533597,NA,240,0,1,0
558db9f3d2cde8bd4f5c18f0,10,6/26/2015,7/15/2015,8/3/2015,2/22/2016,7,27,Stage 2,Stage 2,Berlin,DCLA,32,27,Stage 2,male,52.83279221,0,248,0,1,0
552cb076d3cde88c641cd2bc,10,4/14/2015,4/21/2015,7/21/2015,1/17/2016,43,31,Stage 3,Stage 3,Berlin,DCLA,32,31,Stage 3,male,52.83279221,0,321,0,1,0
559f8486d3cde8b266a364ed,10,7/10/2015,8/17/2015,9/6/2015,2/21/2016,8,25,Stage 2,Stage 2,Berlin,DCLA,32,25,Stage 2,male,52.83279221,0,234,0,1,0
5554afd4d3cde825239853a0,10,5/14/2015,5/27/2015,6/7/2015,2/27/2016,2,32,Stage 2,Stage 2,Berlin,DCLA,32,32,Stage 2,male,52.83279221,0,291,0,1,0
556b8395d3cde81e78434db3,10,5/31/2015,7/27/2015,8/30/2015,1/25/2016,35,27,Stage 3,Stage 3,Berlin,DCLA,32,27,Stage 3,male,52.83279221,0,274,0,1,0
55021c59d2cde8263096a58d,10,3/12/2015,4/15/2015,5/12/2015,12/7/2015,84,30,Stage 3,Stage 3,Berlin,DC,47,30,Stage 3,male,61.43564356,0,354,0,1,0
54ed8076d4cde85964e61497,10,2/25/2015,3/10/2015,4/24/2015,1/15/2016,45,36,Stage 3,Stage 3,Berlin,DCLA,32,36,Stage 3,female,56.12340426,1,369,0,1,0
556eb020d2cde86f0dcd980a,10,6/3/2015,6/15/2015,7/20/2015,2/28/2016,1,30,Stage 2,Stage 2,Berlin,LA,30,30,Stage 2,male,47.97277228,0,271,0,1,0
54e20f40d3cde80d1372c06d,10,2/16/2015,2/28/2015,6/28/2015,2/29/2016,0,42,Stage 2,Stage 2,Berlin,DCLA,32,42,Stage 2,female,56.12340426,1,378,0,1,0
54f40dfcd2cde80e644944c3,10,3/2/2015,4/21/2015,8/20/2015,2/29/2016,0,40,Stage 2,Stage 2,Berlin,DCLA,32,40,Stage 2,male,52.83279221,0,364,0,1,0
55014940d3cde80d0b0c98cf,10,3/12/2015,4/8/2015,5/19/2015,2/11/2016,18,37,Stage 2,Stage 2,Berlin,DCLA,32,37,Stage 2,female,56.12340426,1,354,0,1,0
55041978d2cde8ea611b60be,10,3/14/2015,5/11/2015,6/15/2015,2/16/2016,13,38,Stage 2,Stage 2,Berlin,DCLA,32,38,Stage 2,male,52.83279221,0,352,0,1,0
562ddbcad3cde8b816ef4af4,10,10/26/2015,11/2/2015,11/15/2015,2/25/2016,4,14,Stage 2,Stage 2,Berlin,LA,30,14,Stage 2,male,47.97277228,0,126,0,1,0
54ed9166d3cde85c5698473b,10,2/25/2015,3/12/2015,4/1/2015,10/26/2015,126,27,Stage 3,Stage 3,Berlin,DCLAWF,23,27,Stage 3,male,45.06349206,0,369,1,1,1
55110c73d3cde8b4504b929d,10,3/24/2015,4/14/2015,9/9/2015,2/14/2016,15,36,Stage 2,Stage 2,Berlin,LA,30,36,Stage 2,male,47.97277228,0,342,0,1,0
